SHC_LOCN_NBR,NATL_NBR,SLL_FMT,VP_OVRHD_NBR,RGN_OVRHD_NBR,DM_OVRHD_NBR,LOCN_NBR,LOCN_LVL,FORMAT_TYPE,FORMAT_SUB_TYPE,STR_FMT,ORIG_FACILITY_NBR,ORIG_FACILITY_NBR_INT,AMMC_OVRHD_NBR,AMMC_MGR_NM,RPT_STR_NBR,LOCN_CTY,LOCN_ST_CD,ZIP_CD,ZIP_PLS_4,LOCN_OPN_DT,LOCN_CLS_DT,SHC_LOCN_DESC,NATL_DESC,SLL_FMT_DESC,VP_RGN_NM,RGN_MGR_NM,DM_MGR_NM,LOCN_NM,FMT_TYPE_MOD_CD,STR_TYPE_IND,CRM_FMT_SUB_TYPE,CLIM_ZN_NBR,MERCH_AREA_NBR,MERCH_AREA_NM,SRS_UNIT_LOCN_NBR,STR_OPER_CD,STR_OPER_DESC,LFSTY_CLS_CD,LOCN_CLS_CD
100000,70002,200,74262,73262,8551,59722,50,316,  ,CPD,0059722,59722,0,,59722,GOLDSBORO,NC,27534,?,1/22/1992,4/1/2011,SHC NATIONAL LOCATION,SEARS FORMAT,INSTALLATION OFFICES,COMM SALES/CS NATL A,CS NATL ACCTS DIST,ZISH TROCKI,GREENVILLE - CPDC,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75402,74419,73419,4080,50,001,P ,DIO,0004080,4080,0,,4080,SAN ANTONIO,TX,78233,?,12/29/1996,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RHDPR     /   HOME D,SOUTHERN TERRITORY,SOUTHERN DISTRICT,SAN ANTONIO,TX,  ,?,P ,?,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70002,110,80297,79297,78297,4540,50,001,G2,GRD,0009457,9457,0,,4540,MENOMONEE FALLS,WI,53051,4306,4/25/2006,3/1/2009,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,MENOMONEE FLS - B,  ,?,G2,?,10,NORTH MIDWEST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,100,80231,79231,78181,1564,50,001,A ,FLS,0001564,1564,0,,1564,NILES,OH,44446,?,9/30/1968,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHEAST /FLS - REG,NORTHEAST,PITTSBURGH 181,NILES - A,  ,E,A ,1,7,NORTH CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80231,79231,78181,2826,50,001,B ,FLS,0002826,2826,0,,2826,BRIDGEPORT,WV,26330,?,8/17/1988,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHEAST /FLS - REG,NORTHEAST,PITTSBURGH 181,BRIDGEPORT/CLARKSBRG - B,  ,E,B ,1,2,NORTH EAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,290,75352,74352,73352,32804,50,701,  ,LES,0090550,90550,0,,32804,HOFFMAN EST,IL,60179,?,5/1/2003,6/16/2014,SHC NATIONAL LOCATION,SEARS FORMAT,MEMO LOCATIONS,DISTRIBUTI/DIVISION,DISTRIBUTION RGN,DISTRIBUTION DIST,LE RBG MONO,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,80940,79034,78944,4599,50,001,L ,OUT,0004599,4599,0,,4599,WOODBRIDGE,VA,22192,4658,6/26/2004,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RETAIL OUT/FIELD ROL,EAST REGION-OUTLET,RICHMOND-OUTLET,WOODBRIDGE,  ,?,L ,?,3,CENTRAL EAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,110,80297,79297,78297,1295,50,001,A ,FLS,0001295,1295,0,,1295,ST PETERSBURG,FL,33710,3924,6/19/1968,?,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,ST PETERSBURG - A,  ,E,A ,5,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,36495,50,700,  ,HDQ,D768SP ,?,0,,36495,HOFFMAN EST,IL,60179,?,12/6/1994,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,HO SUPPLY EXP PLAN,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38316,40509,40902,4887,50,002,N ,KMO,       ,?,0,,2596,PORT ST LUCIE,FL,34986,2196,2/7/1994,3/21/2009,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,SEARS ACCE/   -     ,RC WAVE 1 05 S. CONV,DM WAVE1.1 05 S CONV,PORT ST LUCIE FL,  ,?,N ,?,6,FLORIDA,2596,6,CLOSED FOR PROFIT,2,3
100000,70002,260,75414,74414,73414,35149,50,450,J ,APO,D102161,?,0,,35149,CORALVILLE,IA,52241,2801,11/15/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTNY SST NEW YOR,CORALVILLE - B,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70003,250,38830,9033,8560,32413,50,450,17,DST,0077588,77588,0,,?,HOFFMAN ESTATES,IL,60179,3333,2/13/1998,?,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,HANOVER - IMPORT WHSE,  ,?,17,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,120,80110,79110,78597,6071,50,001,N1,SAC,0006071,6071,0,,6071,CHICAGO,IL,60640,4002,1/1/1951,9/22/2012,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,CLOSED SAC/SAC - REG,CLOSED UNITS-SAC,D597 CLOSED UNITS,CHICAGO(LAWRENCE)-SAC,  ,?,N1,?,10,NORTH MIDWEST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,36516,50,700,  ,HDQ,D769RM ,?,0,,36516,HOFFMAN EST,IL,60179,?,2/27/1997,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,RISK MANAGEMENT,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,150,80594,79594,78362,5152,50,001,O ,DLR,0005152,5152,0,,5152,ROCHESTER,NY,14625,2322,4/20/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,NORTHEAST /HOMETOWN,R9042 NORTH REG,D362 ROCHESTER,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,7,NORTH CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80603,79603,78371,6540,50,001,O ,DLR,0003785,3785,0,,6540,GEORGETOWN,SC,29440,2853,11/15/1997,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,SOUTHEAST//HOMETOWN,R9040 EAST,D371 SAVANNAH,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,5,DEEP SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,200,74262,73262,8551,4944,50,316,  ,CPD,0004944,4944,0,,4944,AUGUSTA,GA,30904,7011,2/19/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,INSTALLATION OFFICES,COMM SALES/CS NATL A,CS NATL ACCTS DIST,ZISH TROCKI,KENT CS CROSS DOCK,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38353,40760,40743,7253,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,7253,MARYSVILLE,WA,98270,2257,7/23/1981,7/10/2016,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2016 CLOSED RM,2016 CLOSED DM,MARYSVILLE WA,  ,2,2B,2,16,PACIFIC NORTHWEST,9380,6,CLOSED FOR PROFIT,2,2
100000,70002,110,80297,79297,78297,2540,50,001,G2,GRD,0002540,2540,0,,2540,PALATINE,IL,60067,3608,5/25/2005,1/17/2010,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,PALATINE - B,  ,?,G2,?,10,NORTH MIDWEST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,33412,50,450,J ,APO,0033412,33412,0,,33412,HOFFMAN ESTATES,IL,60179,3333,12/11/2012,11/14/2016,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO RE TRANS WITH SEARS,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,100,80236,79236,78166,1108,50,001,A ,FLS,0001108,1108,0,,1108,TEMECULA,CA,92591,5524,10/20/1999,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHWEST /FLS - REG,SOUTHWEST,SAN DIEGO 166,TEMECULA - A,  ,E,A ,3,19,COASTAL DESERT,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80280,79280,78280,1821,50,001,O ,DLR,0001821,1821,0,,1821,EAGAN,MN,55123,?,8/3/2008,3/29/2015,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED HAS/CLOSED HA,CLOSED HAS STR REG,CLOSED HAS STR DIST,HOME APPLIANCE SHOWROOM,SP,?,O ,?,9,ARCTIC,0,6,CLOSED FOR PROFIT,0,0
100000,70002,150,80603,79603,78391,3356,50,001,O ,DLR,0003356,3356,0,,3356,GREENVILLE,AL,36037,2216,11/14/2005,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,SOUTHEAST//HOMETOWN,R9040 EAST,D391 DOTHAN,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,5,DEEP SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80233,79233,78143,2645,50,001,B ,FLS,0002645,2645,0,,2645,ASHEBORO,NC,27203,0611,3/29/1989,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHEAST /FLS - REG,SOUTHEAST,RALEIGH 143,ASHEBORO - B,  ,E,B ,3,4,SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80055,79055,78330,15022,50,999,  ,MSC,0015022,15022,0,,15022,SANTA PAULA,CA,93060,4016,6/19/2007,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,KMART 7639 - SANTA PAULA,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70001,230,38353,40520,40554,4475,50,002,2B,KMB,       ,?,40713,   UNASSIGNED,4475,GADSDEN,AL,35903,1513,11/30/1972,5/6/2012,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,YR 2012 STR CLS RM,YR 2012 STR CLS DM,GADSDEN AL,  ,?,2B,?,4,SOUTH,1157,6,CLOSED FOR PROFIT,2,2
100000,70001,230,38353,40760,40745,7306,50,002,2B,KMB,       ,?,40717,D  HORN/NORTH WEST,7306,SIOUX FALLS,SD,57103,2113,6/26/1980,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2016 CLOSED RM,2016 WAVE3 CLS DM,SIOUX FALLS SD,  ,B,2B,1,9,ARCTIC,7455,1,OPEN FOR PROFIT,2,2
100000,70002,150,80288,79288,78200,3211,50,001,O ,DLR,0003211,3211,0,,3211,MARIANNA,FL,32446,0169,8/5/2004,5/18/2015,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED DEA/   DEALER,R9288 CLOSED REGION,HOMETOWN STR ROLLUP,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,5,DEEP SOUTH,0,6,CLOSED FOR PROFIT,0,0
100000,70001,230,38361,40523,40728,9619,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,9619,MOREHEAD CITY,NC,28557,2792,10/8/1980,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,SOUTH EAST/D GEORGE ,D GEORGE/SOUTH EAST,R  CHAPMAN/COLUMB SC,MOREHEAD CITY NC,  ,B,2B,3,4,SOUTH,4528,1,OPEN FOR PROFIT,2,3
100000,70001,230,38353,40719,40711,9163,50,002,2B,KMB,       ,?,40718,   UNASSIGNED,9163,PONTIAC,IL,61764,9652,9/1/1976,1/20/2013,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2012 CLOSED RM,2012 CLOSED DM,PONTIAC IL,  ,?,2B,?,10,NORTH MIDWEST,2312,6,CLOSED FOR PROFIT,2,3
100000,70002,260,58998,58998,58998,25929,50,450,J ,APO,0025929,25929,0,,25929,HOFFMAN ESTATES,IL,60179,3333,9/15/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,WORK FROM /   DEMPST,DEMPSTER CHRIS,DEMPSTER CHRIS,NEVADA - WORK FROM HOME,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,210,75271,74271,73271,9701,50,660,T ,SVC,0009701,9701,0,,9701,LONGWOOD,FL,32750,6457,1/26/2010,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SHIP REPAI/SHIP REPA,SHIP REPAIR,SHIP REPAIR,LONGWOOD-HVAC,  ,?,T ,?,0,,0,1,OPEN FOR PROFIT,0,0
100000,70002,120,80074,79074,78553,6784,50,001,N1,SAC,0006784,6784,0,,1750,MATTESON,IL,60443,?,1/26/1998,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,SOUTH CENT/SAC - REG,CENTRAL REG 9074,CHICAGO - S 553,MATTESON-SAC,  ,?,N1,?,10,NORTH MIDWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,110,80297,79297,78297,6824,50,001,G2,GRD,0005715,5715,0,,6824,WESTLAKE,OH,44145,1943,11/18/2006,2/27/2012,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,WESTLAKE - B,  ,?,G2,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,37921,50,700,  ,HDQ,       ,?,0,,37921,HOFFMAN ESTATES,IL,60179,3333,3/25/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHC COMMUNITY SERVICES,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70001,230,38353,40760,40745,7478,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,7478,WAIPAHU,HI,96797,5025,6/28/1993,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2016 CLOSED RM,2016 WAVE3 CLS DM,WAIPAHU HI,  ,B,2B,5,22,HAWAII,2508,1,OPEN FOR PROFIT,2,2
100000,70002,260,75407,74407,73407,33429,50,450,J ,APO,0033429,33429,0,,33429,HOFFMAN ESTATES,IL,60179,3333,12/11/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO RE TRANS WITH SEARS,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,100,80233,79233,78183,1585,50,001,A ,FLS,0001585,1585,0,,1585,TALLAHASSEE,FL,32301,3088,7/26/1979,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHEAST /FLS - REG,SOUTHEAST,ORLANDO 183,TALLAHASSEE - A,  ,E,A ,4,5,DEEP SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,110,80334,79334,78334,5560,50,001,H ,HDW,0005560,5560,0,,5560,TROY,OH,45373,2303,10/26/1996,7/29/2006,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED HAR/HARDWARE2,R9934 CLOSED HARD,D334 CLOSED HARDW,TROY - HDWR,  ,?,H ,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,100,80233,79233,78153,2807,50,001,B ,FLS,0002807,2807,0,,2807,ROCK HILL,SC,29730,?,4/10/1991,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHEAST /FLS - REG,SOUTHEAST,ATLANTA 153,ROCK HILL - B,  ,E,B ,3,4,SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,200,74262,73262,8551,8675,50,316,  ,CPD,0004897,4897,0,,8675,AUGUSTA,GA,30904,7011,1/1/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,INSTALLATION OFFICES,COMM SALES/CS NATL A,CS NATL ACCTS DIST,ZISH TROCKI,FAYETTEVILLE - CS MIXER,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,36413,50,700,  ,HDQ,0036413,36413,0,,36413,HOFFMAN ESTATES,IL,60179,3333,12/2/2015,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SEARS DC FIELD HR,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,36512,50,700,  ,HDQ,D769FIN,?,0,,36512,HOFFMAN EST,IL,60179,?,2/13/1996,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,CORPORATE FINANCE,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,150,80528,79528,78101,3419,50,001,O ,DLR,0003419,3419,0,,3419,ASTORIA,OR,97103,4112,12/6/1993,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,R9037 WEST/HOMETOWN,R9037 WEST REG,D101 PORTLAND, OR,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,16,PACIFIC NORTHWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75413,74413,73413,36676,50,450,J ,APO,D201464,?,0,,36676,HOFFMAN ESTATES,IL,60179,3333,2/13/2013,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,DEPTFORD NJ(1464 DBT),  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38407,40525,40962,3175,50,002,2B,KMB,       ,?,40715,P  BOWMAN/NORTH EAST,3175,HOOKSETT,NH,03106,1840,8/1/1974,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,NORTH EAST/R ANDRESE,R ANDRESEN/NO EAST,P  SUHRIE/MAINE,HOOKSETT NH,  ,B,2B,1,2,NORTH EAST,5028,1,OPEN FOR PROFIT,2,2
100000,70002,120,80086,79086,78546,6805,50,001,N1,SAC,0006805,6805,0,,2059,TRACY,CA,95376,?,10/17/1997,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,WEST      /SAC - REG,WEST REGION 9086,SAN FRANCISCO,TRACY-SAC,  ,?,N1,?,18,CENTRAL WEST COAST,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38407,40525,40951,9413,50,002,2B,KMB,       ,?,40715,P  BOWMAN/NORTH EAST,9413,WEST ORANGE,NJ,07052,4228,11/11/1999,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,NORTH EAST/R ANDRESE,R ANDRESEN/NO EAST,R  TRKSAK/METRO NJ,WEST ORANGE NJ,  ,B,2B,1,2,NORTH EAST,2591,1,OPEN FOR PROFIT,2,1
100000,70002,260,75403,74403,73403,35660,50,700,  ,HDQ,D702SRE,?,0,,35660,HOFFMAN EST,IL,60179,?,5/10/2002,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSATO     /   SEGMEN,RSATO SEGMENTED A,DSATO SEGMENTED A,SEARS REINSURANCE OFFSET,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38352,40550,40676,9861,50,002,C ,KMC,       ,?,0,,9861,NE SANTIAGO,MI,48084,?,12/1/2049,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CORP_STORE/   -     ,RM TEMP CORP,DM TEMP CORP,NE SANTIAGO MI,  ,?,C ,?,0,,0,5,NEW STORE,0,0
100000,70001,230,38353,40699,40708,7295,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,7295,TITUSVILLE,FL,32780,6961,10/11/1984,10/18/2009,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2009 CLOSED RM,2009 CLOSED DM,TITUSVILLE FL,  ,?,2B,?,6,FLORIDA,0,6,CLOSED FOR PROFIT,2,2
100000,70002,150,80528,79528,78110,5924,50,001,O ,DLR,0003559,3559,0,,5924,MOSES LAKE,WA,98837,1955,6/1/1993,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,R9037 WEST/HOMETOWN,R9037 WEST REG,D110 SEATTLE, WA,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,15,ARCTIC WEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,35595,50,700,  ,HDQ,0035595,35595,0,,35595,HOFFMAN ESTATES,IL,60179,3333,12/22/2014,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,HTS INVENTORY,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,260,75402,74402,73402,55556,50,450,J ,APO,0055556,55556,0,,55556,WINTER PARK,FL,32792,6810,10/12/2008,5/3/2011,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RHDPR     /   HOME D,RHDPR HOME DEL PR,HOME DELIVERY,CONTRACTOR ADMIN OFFICE,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,150,80288,79288,78200,4950,50,001,O ,DLR,0004950,4950,0,,4950,JACKSONVILLE,AL,36265,3378,9/27/2012,8/31/2014,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED DEA/   DEALER,R9288 CLOSED REGION,HOMETOWN STR ROLLUP,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,4,SOUTH,0,6,CLOSED FOR PROFIT,0,0
100000,70002,210,80831,79831,74131,20019,50,450,J ,APO,       ,?,0,,20019,SEATTLE,WA,98133,?,9/26/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,CLOSED PRO/CLOSED PR,CLOSED PROD REPAIR,CLOSED PROD REPAIR,SEATTLE-N-BRANCH,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,150,80577,79577,78381,2971,50,001,O ,DLR,0002971,2971,0,,2971,ANDERSON,IN,46012,1339,4/23/2013,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CENTRAL RE/HOMETOWN,R9039 CENTRAL REG,D381 TOLEDO,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,8,CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,210,80820,79820,73626,28013,50,450,J ,APO,0028013,28013,0,,28013,MELVILLE,NY,11747,3104,10/28/2005,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,NORTH DIVI/PR REPAIR,R820 NORTH REGION,,NYC DIST CAP AREA 115%,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,150,80594,79594,78127,3583,50,001,O ,DLR,0003583,3583,0,,3583,RIPLEY,WV,25271,?,12/19/1996,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,NORTHEAST /HOMETOWN,R9042 NORTH REG,D127 COLUMBUS,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,8,CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38368,40511,40569,4481,50,002,2B,KMB,       ,?,40717,D  HORN/NORTH WEST,4481,PLYMOUTH,MI,48170,4448,11/4/1971,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,NORTH WEST/M MCNERNE,M MCNERNEY/NORT WEST,J  MCCREERY/DETROIT,PLYMOUTH MI,  ,B,2B,1,7,NORTH CENTRAL,2966,1,OPEN FOR PROFIT,1,2
100000,70002,150,80087,79087,78202,15615,50,999,  ,MSC,       ,?,0,,15615,HOFFMAN ESTATES,IL,60179,3333,9/14/2011,12/5/2014,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,HTS SEARS /INSIDE DI,HTS SEARS INSIDE REG,D202 OSH NORTH,STOCKTON(CA)HAS - ALT UNIT,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70003,250,38830,9033,8560,8574,50,353,  ,DST,0004858,4858,0,,?,ONTARIO,CA,91761,?,10/10/2001,2/25/2013,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,ONTARIO TGI PROJECT WHSE,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,150,80603,79603,78372,7825,50,001,O ,DLR,0007825,7825,0,,7825,ARCADIA,FL,34266,?,4/14/2008,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,SOUTHEAST//HOMETOWN,R9040 EAST,D372 ORLANDO,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38353,40731,40735,3276,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,3276,SAN LEANDRO,CA,94578,4164,11/3/1977,12/7/2014,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2014 CLOSED RM,2014 WAVE5 CLS DM,SAN LEANDRO CA,  ,2,2B,3,18,CENTRAL WEST COAST,1562,6,CLOSED FOR PROFIT,3,1
100000,70002,110,80297,79297,78297,2090,50,001,B ,FLS,0002090,2090,0,,2090,FRANKFORT,KY,40601,?,10/13/1966,3/27/2011,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,FRANKFORT-B,  ,?,B ,?,8,CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,150,79850,78850,58850,28024,50,450,J ,APO,0028024,28024,0,,28024,EDEN PRAIRIE,MN,55344,?,10/28/2005,2/3/2011,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,NORTH REGI/R850 NORT,D850 CENTRAL,GRANGER CHRIS,UPPER MIDWEST CAP AREA 90,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
